algorithm,alpha,lr,rho,seed,iter,F,gap,dist_to_Wstar,gradnorm,sharpness_gap,diverged,wall_time_s
fsam,2.0,0.01,0.01,0,70,0.30434298515319824,0.3012556959874928,31.337404251098633,0.012264283373951912,5.960464477539063e-08,0,0.1637427806854248
fsam,2.0,0.01,0.01,0,80,0.3232423961162567,0.32015510695055127,32.79985809326172,0.012416649609804153,-1.8477439880371094e-06,0,0.18729853630065918
fsam,2.0,0.01,0.01,0,90,0.3464622497558594,0.34337496059015393,34.7067985534668,0.012605958618223667,-1.8775463104248047e-06,0,0.21125030517578125
fsam,2.0,0.01,0.01,0,100,0.36721891164779663,0.3641316224820912,36.255271911621094,0.0127735435962677,2.9802322387695312e-08,0,0.2347424030303955
fsam,2.0,0.01,0.01,0,110,0.38794711232185364,0.3848598231561482,37.86053466796875,0.012955976650118828,-1.0132789611816406e-06,0,0.258120059967041
fsam,2.0,0.01,0.01,0,120,0.4064454436302185,0.40335815446451306,39.166709899902344,0.013125807978212833,-3.8743019104003906e-07,0,0.2814805507659912
fsam,2.0,0.01,0.01,0,130,0.4260459244251251,0.4229586352594197,40.646183013916016,0.01327915582805872,1.9669532775878906e-06,0,0.304868221282959
fsam,2.0,0.01,0.01,0,140,0.44054466485977173,0.4374573756940663,41.688453674316406,0.013387387618422508,3.6656856536865234e-06,0,0.3287975788116455
fsam,2.0,0.01,0.01,0,150,0.4556557238101959,0.4525684346444905,42.75706100463867,0.013515532948076725,1.7583370208740234e-06,0,0.3524439334869385
fsam,2.0,0.01,0.01,0,160,0.46920686960220337,0.4661195804364979,43.705535888671875,0.013618308119475842,1.043081283569336e-06,0,0.3766517639160156
fsam,2.0,0.01,0.01,0,170,0.48309069871902466,0.4800034095533192,44.731536865234375,0.013716504909098148,5.960464477539062e-07,0,0.4008803367614746
fsam,2.0,0.01,0.01,0,180,0.49592286348342896,0.4928355743177235,45.77171325683594,0.013794578611850739,2.682209014892578e-07,0,0.42554211616516113
fsam,2.0,0.01,0.01,0,190,0.5183042883872986,0.5152169992215931,47.41131591796875,0.013956726528704166,1.1324882507324219e-06,0,0.4497852325439453
fsam,2.0,0.01,0.01,0,200,0.5319809913635254,0.52889370219782,48.35320281982422,0.014064853079617023,4.172325134277344e-07,0,0.47394275665283203
fsam,2.0,0.01,0.01,0,210,0.5522786974906921,0.5491914083249867,49.91874313354492,0.014207708649337292,-7.748603820800781e-07,0,0.49802255630493164
fsam,2.0,0.01,0.01,0,220,0.5641840100288391,0.5610967208631337,50.770904541015625,0.014277561567723751,3.2186508178710938e-06,0,0.5223658084869385
fsam,2.0,0.01,0.01,0,230,0.5783230066299438,0.5752357174642384,51.7241096496582,0.014388320967555046,1.6689300537109375e-06,0,0.5479838848114014
fsam,2.0,0.01,0.01,0,240,0.5928165316581726,0.5897292424924672,52.72471618652344,0.014494169503450394,1.8477439880371094e-06,0,0.5732705593109131
fsam,2.0,0.01,0.01,0,250,0.6207964420318604,0.6177091528661549,54.825775146484375,0.014678728766739368,1.7881393432617188e-06,0,0.5985493659973145
fsam,2.0,0.01,0.01,0,260,0.6313772201538086,0.6282899309881032,55.57347869873047,0.014741596765816212,1.4901161193847656e-06,0,0.6238572597503662
fsam,2.0,0.01,0.01,0,270,0.6415518522262573,0.6384645630605519,56.25077819824219,0.014814994297921658,1.3113021850585938e-06,0,0.6496922969818115
fsam,2.0,0.01,0.01,0,280,0.6595296859741211,0.6564423968084157,57.43387985229492,0.014939618296921253,-5.960464477539063e-08,0,0.6750354766845703
fsam,2.0,0.01,0.01,0,290,0.6710675954818726,0.6679803063161671,58.25236892700195,0.015003373846411705,-2.3245811462402344e-06,0,0.7003533840179443
fsam,2.0,0.01,0.01,0,300,0.6846219301223755,0.68153464095667,59.16716766357422,0.015101627446711063,-9.5367431640625e-07,0,0.7256917953491211
fsam,2.0,0.01,0.01,0,310,0.6955870985984802,0.6924998094327748,59.88554000854492,0.015176067128777504,-1.0132789611816406e-06,0,0.7539668083190918
fsam,2.0,0.01,0.01,0,320,0.7129888534545898,0.7099015642888844,61.01882553100586,0.015297936275601387,-1.1324882507324219e-06,0,0.7817473411560059
fsam,2.0,0.01,0.01,0,330,0.7216912508010864,0.718603961635381,61.60772705078125,0.015352502465248108,-4.76837158203125e-07,0,0.8095338344573975
fsam,2.0,0.01,0.01,0,340,0.7322736382484436,0.7291863490827382,62.293609619140625,0.015419979579746723,6.556510925292969e-07,0,0.8374848365783691
fsam,2.0,0.01,0.01,0,350,0.7409948110580444,0.737907521892339,62.891258239746094,0.01547209545969963,-2.384185791015625e-07,0,0.8658535480499268
fsam,2.0,0.01,0.01,0,360,0.7572667598724365,0.7541794707067311,63.967933654785156,0.01558056939393282,-1.9073486328125e-06,0,0.8936331272125244
fsam,2.0,0.01,0.01,0,370,0.7686977386474609,0.7656104494817555,64.69257354736328,0.01564987376332283,5.960464477539063e-08,0,0.9221022129058838
fsam,2.0,0.01,0.01,0,380,0.7779088020324707,0.7748215128667653,65.31983184814453,0.015701914206147194,1.2516975402832031e-06,0,0.9518020153045654
fsam,2.0,0.01,0.01,0,390,0.7983310222625732,0.7952437330968678,66.72650909423828,0.01583995670080185,2.6226043701171875e-06,0,0.9843239784240723
fsam,2.0,0.01,0.01,0,400,0.8087650537490845,0.805677764583379,67.39807891845703,0.015903739258646965,5.960464477539062e-07,0,1.016312599182129
fsam,2.0,0.01,0.01,0,410,0.8194498419761658,0.8163625528104603,68.07952117919922,0.015978246927261353,-8.344650268554688e-07,0,1.048318862915039
fsam,2.0,0.01,0.01,0,420,0.8302919268608093,0.8272046376951039,68.73396301269531,0.01605268009006977,-2.6226043701171875e-06,0,1.0809922218322754
fsam,2.0,0.01,0.01,0,430,0.8487625122070312,0.8456752230413258,69.90979766845703,0.01616903953254223,-3.635883331298828e-06,0,1.1132729053497314
fsam,2.0,0.01,0.01,0,440,0.8574205636978149,0.8543332745321095,70.44576263427734,0.01622290536761284,-2.7418136596679688e-06,0,1.189894676208496
fsam,2.0,0.01,0.01,0,450,0.8683280944824219,0.8652408053167164,71.15815734863281,0.016289476305246353,-1.6093254089355469e-06,0,1.2152326107025146
fsam,2.0,0.01,0.01,0,460,0.8819925785064697,0.8789052893407643,72.01949310302734,0.016375135630369186,-9.5367431640625e-07,0,1.2399952411651611
fsam,2.0,0.01,0.01,0,470,0.8933377861976624,0.8902504970319569,72.69763946533203,0.016451487317681313,1.7881393432617188e-07,0,1.2644767761230469
fsam,2.0,0.01,0.01,0,480,0.914341926574707,0.9112546374090016,74.01387786865234,0.016574032604694366,-1.430511474609375e-06,0,1.2904407978057861
fsam,2.0,0.01,0.01,0,490,0.9240373373031616,0.9209500481374562,74.56098175048828,0.016641125082969666,3.5762786865234375e-07,0,1.3178246021270752
fsam,2.0,0.01,0.01,0,500,0.9364123344421387,0.9333250452764332,75.37387084960938,0.016706230118870735,1.1920928955078125e-06,0,1.3446195125579834
fsam,2.0,0.01,0.01,0,510,0.9704259634017944,0.967338674236089,77.6436767578125,0.01690242812037468,-1.3113021850585938e-06,0,1.3709919452667236
fsam,2.0,0.01,0.01,0,520,0.9951744079589844,0.9920871187932789,79.22501373291016,0.017059048637747765,-3.5762786865234375e-07,0,1.3953227996826172
fsam,2.0,0.01,0.01,0,530,1.0025254487991333,0.9994381596334279,79.58966064453125,0.017110005021095276,-1.9073486328125e-06,0,1.4201292991638184
fsam,2.0,0.01,0.01,0,540,1.0072709321975708,1.0041836430318654,79.91497802734375,0.017130671069025993,1.1920928955078125e-07,0,1.4442827701568604
fsam,2.0,0.01,0.01,0,550,1.0139063596725464,1.010819070506841,80.34375,0.017166726291179657,-1.3113021850585938e-06,0,1.4683711528778076
fsam,2.0,0.01,0.01,0,560,1.0401675701141357,1.0370802809484303,81.85559844970703,0.017318952828645706,2.384185791015625e-06,0,1.4925575256347656
fsam,2.0,0.01,0.01,0,570,1.0541207790374756,1.0510334898717701,82.63812255859375,0.017401644960045815,1.1920928955078125e-07,0,1.5172958374023438
fsam,2.0,0.01,0.01,0,580,1.0704319477081299,1.0673446585424244,83.57284545898438,0.01748811826109886,5.960464477539062e-07,0,1.5416615009307861
fsam,2.0,0.01,0.01,0,590,1.0803463459014893,1.0772590567357838,84.14730834960938,0.017546838149428368,7.152557373046875e-07,0,1.5659370422363281
fsam,2.0,0.01,0.01,0,600,1.0913381576538086,1.0882508684881032,84.77696228027344,0.017610635608434677,-1.0728836059570312e-06,0,1.5901634693145752
fsam,2.0,0.01,0.01,0,610,1.102495789527893,1.0994085003621876,85.37608337402344,0.01768745295703411,-2.1457672119140625e-06,0,1.6151208877563477
fsam,2.0,0.01,0.01,0,620,1.115769386291504,1.1126820971257985,86.13677978515625,0.017753619700670242,1.1920928955078125e-07,0,1.6404681205749512
fsam,2.0,0.01,0.01,0,630,1.1251800060272217,1.1220927168615162,86.65242004394531,0.017813293263316154,-4.172325134277344e-06,0,1.6673922538757324
fsam,2.0,0.01,0.01,0,640,1.1396872997283936,1.1366000105626881,87.48832702636719,0.017888160422444344,-5.245208740234375e-06,0,1.6943387985229492
fsam,2.0,0.01,0.01,0,650,1.1488187313079834,1.145731442142278,87.98806762695312,0.017938634380698204,3.5762786865234375e-06,0,1.7214972972869873
fsam,2.0,0.01,0.01,0,660,1.1628676652908325,1.159780376125127,88.81275939941406,0.01801476441323757,4.76837158203125e-07,0,1.7486653327941895
fsam,2.0,0.01,0.01,0,670,1.1824766397476196,1.1793893505819142,89.90487670898438,0.018121611326932907,1.3113021850585938e-06,0,1.7755920886993408
fsam,2.0,0.01,0.01,0,680,1.1957037448883057,1.1926164557226002,90.61946105957031,0.01819789595901966,1.1920928955078125e-06,0,1.8025853633880615
fsam,2.0,0.01,0.01,0,690,1.2057476043701172,1.2026603152044117,91.18278503417969,0.01824764348566532,2.1457672119140625e-06,0,1.8301501274108887
fsam,2.0,0.01,0.01,0,700,1.2186859846115112,1.2155986954458058,91.89925384521484,0.01832631230354309,2.2649765014648438e-06,0,1.8573763370513916
fsam,2.0,0.01,0.01,0,710,1.2302520275115967,1.2271647383458912,92.53868865966797,0.018386218696832657,-3.5762786865234375e-07,0,1.8891665935516357
fsam,2.0,0.01,0.01,0,720,1.2382794618606567,1.2351921726949513,92.98172760009766,0.018430233001708984,8.344650268554688e-07,0,1.920933485031128
fsam,2.0,0.01,0.01,0,730,1.24613618850708,1.2430488993413746,93.3634033203125,0.01847721077501774,1.430511474609375e-06,0,1.953442096710205
fsam,2.0,0.01,0.01,0,740,1.2576757669448853,1.2545884777791798,94.01567077636719,0.01853729784488678,2.2649765014648438e-06,0,1.9852080345153809
fsam,2.0,0.01,0.01,0,750,1.2800402641296387,1.2769529749639332,95.2055892944336,0.01866372488439083,2.384185791015625e-07,0,2.0169525146484375
fsam,2.0,0.01,0.01,0,760,1.2909265756607056,1.2878392864950001,95.77204132080078,0.018722211942076683,-1.1920928955078125e-07,0,2.0495848655700684
fsam,2.0,0.01,0.01,0,770,1.3038586378097534,1.300771348644048,96.48920440673828,0.018796952441334724,1.0728836059570312e-06,0,2.089088201522827
fsam,2.0,0.01,0.01,0,780,1.3110473155975342,1.3079600264318287,96.86396026611328,0.01883874088525772,1.1920928955078125e-06,0,2.1273202896118164
fsam,2.0,0.01,0.01,0,790,1.3356831073760986,1.3325958182103932,98.16448974609375,0.018971655517816544,2.384185791015625e-07,0,2.165450096130371
fsam,2.0,0.01,0.01,0,800,1.3456313610076904,1.342544071841985,98.72766876220703,0.019020982086658478,-1.430511474609375e-06,0,2.1929240226745605
fsam,2.0,0.01,0.01,0,810,1.3563861846923828,1.3532988955266774,99.27840423583984,0.019082164391875267,-1.0728836059570312e-06,0,2.2165074348449707
fsam,2.0,0.01,0.01,0,820,1.379974365234375,1.3768870760686696,100.50458526611328,0.01920841634273529,1.5497207641601562e-06,0,2.239871025085449
fsam,2.0,0.01,0.01,0,830,1.3926454782485962,nan,nan,nan,nan,1,2.261622190475464
fsam,2.0,0.01,0.01,1,10,0.12239974737167358,0.11931245820596814,13.81041145324707,0.010476801544427872,-3.5762786865234375e-07,0,0.02358555793762207
fsam,2.0,0.01,0.01,1,20,0.1547657698392868,0.15167848067358136,16.779165267944336,0.010844321921467781,-9.5367431640625e-07,0,0.04741072654724121
fsam,2.0,0.01,0.01,1,30,0.1867302805185318,0.18364299135282636,19.82353401184082,0.011206702329218388,2.5331974029541016e-07,0,0.07070136070251465
fsam,2.0,0.01,0.01,1,40,0.21383585035800934,0.2107485611923039,22.347217559814453,0.011439066380262375,0.0,0,0.09395027160644531
fsam,2.0,0.01,0.01,1,50,0.23619405925273895,0.2331067700870335,24.300687789916992,0.011655600741505623,-1.6391277313232422e-07,0,0.11726737022399902
fsam,2.0,0.01,0.01,1,60,0.2644258737564087,0.26133858459070325,26.88958168029785,0.01192009449005127,0.0,0,0.14090824127197266
fsam,2.0,0.01,0.01,1,70,0.28337040543556213,0.2802831162698567,28.449312210083008,0.012084227986633778,-8.642673492431641e-07,0,0.16367483139038086
fsam,2.0,0.01,0.01,1,80,0.3036304712295532,0.3005431820638478,30.158349990844727,0.01226327195763588,-1.0728836059570312e-06,0,0.18614888191223145
fsam,2.0,0.01,0.01,1,90,0.3248291015625,0.32174181239679456,31.87319564819336,0.012447175569832325,1.1920928955078125e-07,0,0.2084653377532959
fsam,2.0,0.01,0.01,1,100,0.3423430919647217,0.33925580279901624,33.389076232910156,0.012565379962325096,-1.1920928955078125e-07,0,0.23081374168395996
fsam,2.0,0.01,0.01,1,110,0.358731746673584,0.35564445750787854,34.70410919189453,0.012701796367764473,4.470348358154297e-07,0,0.2536604404449463
fsam,2.0,0.01,0.01,1,120,0.3744809031486511,0.3713936139829457,35.90343475341797,0.012850974686443806,5.364418029785156e-07,0,0.2759883403778076
fsam,2.0,0.01,0.01,1,130,0.40362557768821716,0.4005382885225117,38.330204010009766,0.013081790879368782,6.258487701416016e-07,0,0.298450231552124
fsam,2.0,0.01,0.01,1,140,0.42178311944007874,0.4186958302743733,39.71189880371094,0.013230851851403713,3.2782554626464844e-07,0,0.3214128017425537
fsam,2.0,0.01,0.01,1,150,0.43680399656295776,0.4337167073972523,40.831390380859375,0.013353741727769375,9.5367431640625e-07,0,0.34455204010009766
fsam,2.0,0.01,0.01,1,160,0.45186543464660645,0.448778145480901,42.01468276977539,0.01346702128648758,2.980232238769531e-07,0,0.3672158718109131
fsam,2.0,0.01,0.01,1,170,0.4729481339454651,0.46986084477975965,43.68626022338867,0.013606816530227661,9.238719940185547e-07,0,0.39000535011291504
fsam,2.0,0.01,0.01,1,180,0.48967811465263367,0.4865908254869282,44.973026275634766,0.013722782954573631,7.152557373046875e-07,0,0.41299986839294434
fsam,2.0,0.01,0.01,1,190,0.5043271780014038,0.5012398888356984,46.064632415771484,0.013832387514412403,1.430511474609375e-06,0,0.4360532760620117
fsam,2.0,0.01,0.01,1,200,0.5231175422668457,0.5200302531011403,47.516883850097656,0.013959805481135845,2.086162567138672e-06,0,0.45963454246520996
fsam,2.0,0.01,0.01,1,210,0.5453211665153503,0.5422338773496449,49.14080810546875,0.014122877269983292,2.980232238769531e-07,0,0.48294925689697266
fsam,2.0,0.01,0.01,1,220,0.5578822493553162,0.5547949601896107,50.05743408203125,0.014205947518348694,2.562999725341797e-06,0,0.5062558650970459
fsam,2.0,0.01,0.01,1,230,0.576668381690979,0.5735810925252736,51.458221435546875,0.014340875670313835,2.1457672119140625e-06,0,0.5294981002807617
fsam,2.0,0.01,0.01,1,240,0.5897945165634155,0.5867072273977101,52.43758773803711,0.014433620497584343,1.1920928955078125e-07,0,0.5532083511352539
fsam,2.0,0.01,0.01,1,250,0.6019829511642456,0.5988956619985402,53.24174880981445,0.014524964615702629,-7.152557373046875e-07,0,0.576566219329834
fsam,2.0,0.01,0.01,1,260,0.6230489015579224,0.6199616123922169,54.84058380126953,0.014655792154371738,-1.7881393432617188e-07,0,0.5998141765594482
fsam,2.0,0.01,0.01,1,270,0.6359707117080688,0.6328834225423634,55.765377044677734,0.01475015003234148,-3.5762786865234375e-07,0,0.6230065822601318
fsam,2.0,0.01,0.01,1,280,0.6498442888259888,0.6467569996602833,56.72502517700195,0.014845352619886398,9.5367431640625e-07,0,0.6461911201477051
fsam,2.0,0.01,0.01,1,290,0.663798987865448,0.6607116986997426,57.65312957763672,0.014935384504497051,5.364418029785156e-07,0,0.6698398590087891
fsam,2.0,0.01,0.01,1,300,0.6821221113204956,0.6790348221547902,58.9388427734375,0.015062524937093258,-1.1324882507324219e-06,0,0.6931319236755371
fsam,2.0,0.01,0.01,1,310,0.6939074397087097,0.6908201505430043,59.773563385009766,0.015143158845603466,2.980232238769531e-07,0,0.716559648513794
fsam,2.0,0.01,0.01,1,320,0.7121104001998901,0.7090231110341847,60.998355865478516,0.015257179737091064,2.980232238769531e-07,0,0.7398903369903564
fsam,2.0,0.01,0.01,1,330,0.7291877269744873,0.7261004378087819,62.08108139038086,0.015374777838587761,2.980232238769531e-07,0,0.7636494636535645
fsam,2.0,0.01,0.01,1,340,0.7444694638252258,0.7413821746595204,63.044071197509766,0.015480225905776024,1.2516975402832031e-06,0,0.7868647575378418
fsam,2.0,0.01,0.01,1,350,0.7595634460449219,0.7564761568792164,64.13304901123047,0.015565088950097561,2.0265579223632812e-06,0,0.8102219104766846
fsam,2.0,0.01,0.01,1,360,0.7769760489463806,0.7738887597806752,65.19068908691406,0.01568312756717205,1.0132789611816406e-06,0,0.8334813117980957
fsam,2.0,0.01,0.01,1,370,0.7871443033218384,0.7840570141561329,65.8309555053711,0.015746818855404854,4.172325134277344e-07,0,0.8568758964538574
fsam,2.0,0.01,0.01,1,380,0.805611252784729,0.8025239636190236,67.03658294677734,0.015867985785007477,7.152557373046875e-07,0,0.8803360462188721
fsam,2.0,0.01,0.01,1,390,0.8232001662254333,0.8201128770597279,68.21815490722656,0.01598009280860424,2.562999725341797e-06,0,0.903712272644043
fsam,2.0,0.01,0.01,1,400,0.8336157202720642,0.8305284311063588,68.85572814941406,0.016050808131694794,8.344650268554688e-07,0,0.9270377159118652
fsam,2.0,0.01,0.01,1,410,0.8512899279594421,0.8482026387937367,69.97450256347656,0.016155311837792397,3.5762786865234375e-07,0,0.9504566192626953
fsam,2.0,0.01,0.01,1,420,0.8631196618080139,0.8600323726423085,70.71261596679688,0.016234492883086205,-7.152557373046875e-07,0,0.974224328994751
fsam,2.0,0.01,0.01,1,430,0.8753035664558411,0.8722162772901356,71.51693725585938,0.016299311071634293,-5.364418029785156e-07,0,0.9975554943084717
fsam,2.0,0.01,0.01,1,440,0.8869396448135376,0.8838523556478322,72.22794342041016,0.01637875847518444,-2.384185791015625e-06,0,1.0214622020721436
fsam,2.0,0.01,0.01,1,450,0.9018352627754211,0.8987479736097157,73.0896987915039,0.01647631824016571,5.960464477539062e-07,0,1.0450589656829834
fsam,2.0,0.01,0.01,1,460,0.9137755632400513,0.9106882740743458,73.869384765625,0.016550473868846893,1.1920928955078125e-07,0,1.0690550804138184
fsam,2.0,0.01,0.01,1,470,0.9265366792678833,0.9234493901021779,74.59410858154297,0.01662968285381794,-2.0265579223632812e-06,0,1.0925531387329102
fsam,2.0,0.01,0.01,1,480,0.9394840002059937,0.9363967110402882,75.3813705444336,0.016710175201296806,1.1920928955078125e-07,0,1.1169054508209229
fsam,2.0,0.01,0.01,1,490,0.9556884765625,0.9526011873967946,76.36664581298828,0.016804851591587067,3.5762786865234375e-07,0,1.1408073902130127
fsam,2.0,0.01,0.01,1,500,0.9675776958465576,0.9644904066808522,77.05899810791016,0.016879796981811523,1.6093254089355469e-06,0,1.16501784324646
fsam,2.0,0.01,0.01,1,510,0.9759609699249268,0.9728736807592213,77.57923126220703,0.016922397539019585,2.3245811462402344e-06,0,1.1898164749145508
fsam,2.0,0.01,0.01,1,520,0.992197573184967,0.9891102840192616,78.55569458007812,0.017016230151057243,2.2649765014648438e-06,0,1.2155749797821045
fsam,2.0,0.01,0.01,1,530,1.0024479627609253,0.9993606735952199,79.16449737548828,0.01708238758146763,1.3113021850585938e-06,0,1.2395265102386475
fsam,2.0,0.01,0.01,1,540,1.0114980936050415,1.008410804439336,79.6992416381836,0.01713794469833374,-4.76837158203125e-07,0,1.2636451721191406
fsam,2.0,0.01,0.01,1,550,1.0210007429122925,1.017913453746587,80.24826049804688,0.01719823107123375,-1.1920928955078125e-07,0,1.2880301475524902
fsam,2.0,0.01,0.01,1,560,1.0347806215286255,1.03169333236292,81.08729553222656,0.017269236966967583,-1.1920928955078125e-07,0,1.3120603561401367
fsam,2.0,0.01,0.01,1,570,1.0475693941116333,1.0444821049459279,81.85789489746094,0.017345234751701355,3.5762786865234375e-07,0,1.336012840270996
fsam,2.0,0.01,0.01,1,580,1.0562950372695923,1.0532077481038868,82.36112976074219,0.017399560660123825,4.76837158203125e-07,0,1.360396146774292
fsam,2.0,0.01,0.01,1,590,1.0677604675292969,1.0646731783635914,83.00992584228516,0.017463447526097298,-7.152557373046875e-07,0,1.3849897384643555
fsam,2.0,0.01,0.01,1,600,1.0848681926727295,1.081780903507024,83.98681640625,0.017570653930306435,-1.7881393432617188e-06,0,1.410365104675293
fsam,2.0,0.01,0.01,1,610,1.0964453220367432,1.0933580328710377,84.58341979980469,0.017643960192799568,-3.5762786865234375e-07,0,1.4358773231506348
fsam,2.0,0.01,0.01,1,620,1.1094977855682373,1.1064104964025319,85.32376861572266,0.01771298050880432,-1.430511474609375e-06,0,1.4615070819854736
fsam,2.0,0.01,0.01,1,630,1.125701904296875,1.1226146151311696,86.24678802490234,0.017807284370064735,-1.6689300537109375e-06,0,1.4876103401184082
fsam,2.0,0.01,0.01,1,640,1.1377679109573364,1.134680621791631,86.93610382080078,0.01787879876792431,-5.960464477539062e-07,0,1.513150930404663
fsam,2.0,0.01,0.01,1,650,1.153524398803711,1.1504371096380055,87.85714721679688,0.017969252541661263,1.9073486328125e-06,0,1.5387005805969238
fsam,2.0,0.01,0.01,1,660,1.1597063541412354,1.15661906497553,88.21440124511719,0.01799844205379486,8.344650268554688e-07,0,1.5642116069793701
fsam,2.0,0.01,0.01,1,670,1.1826322078704834,1.179544918704778,89.48735046386719,0.01812697760760784,-1.6689300537109375e-06,0,1.590303659439087
fsam,2.0,0.01,0.01,1,680,1.2004656791687012,1.1973783900029957,90.54841613769531,0.018224425613880157,1.430511474609375e-06,0,1.6177875995635986
fsam,2.0,0.01,0.01,1,690,1.2139744758605957,1.2108871866948903,91.2469253540039,0.01830739714205265,-9.5367431640625e-07,0,1.6456847190856934
fsam,2.0,0.01,0.01,1,700,1.2226197719573975,1.219532482791692,91.73939514160156,0.018348371610045433,1.9073486328125e-06,0,1.6735355854034424
fsam,2.0,0.01,0.01,1,710,1.2319223880767822,1.2288350989110768,92.2298812866211,0.018407031893730164,1.0728836059570312e-06,0,1.7021825313568115
fsam,2.0,0.01,0.01,1,720,1.2451947927474976,1.2421075035817921,92.95101928710938,0.018471423536539078,3.5762786865234375e-07,0,1.731003999710083
fsam,2.0,0.01,0.01,1,730,1.2554512023925781,1.2523639132268727,93.50245666503906,0.01853395812213421,-3.5762786865234375e-06,0,1.7589175701141357
fsam,2.0,0.01,0.01,1,740,1.2659279108047485,1.262840621639043,94.03828430175781,0.018593471497297287,-1.7881393432617188e-06,0,1.7866871356964111
fsam,2.0,0.01,0.01,1,750,1.2795103788375854,1.27642308967188,94.78038787841797,0.018662184476852417,-3.933906555175781e-06,0,1.8163948059082031
fsam,2.0,0.01,0.01,1,760,1.2894747257232666,1.2863874365575612,95.35696411132812,0.018712440505623817,-1.6689300537109375e-06,0,1.8481950759887695
fsam,2.0,0.01,0.01,1,770,1.3061940670013428,1.3031067778356373,96.27197265625,0.018803372979164124,-1.1920928955078125e-07,0,1.8800320625305176
fsam,2.0,0.01,0.01,1,780,1.3264999389648438,1.3234126497991383,97.37368774414062,0.01891091838479042,-2.7418136596679688e-06,0,1.9127399921417236
fsam,2.0,0.01,0.01,1,790,1.337923526763916,1.3348362375982106,97.99313354492188,0.01897052302956581,-3.0994415283203125e-06,0,1.9453034400939941
fsam,2.0,0.01,0.01,1,800,1.3521947860717773,1.349107496906072,98.74625396728516,0.019045816734433174,-2.384185791015625e-07,0,1.9771909713745117
fsam,2.0,0.01,0.01,1,810,1.3652992248535156,1.3622119356878102,99.43611145019531,0.019120007753372192,0.0,0,2.0090270042419434
fsam,2.0,0.01,0.01,1,820,1.3763190507888794,1.373231761623174,100.01371765136719,0.019173048436641693,5.960464477539062e-07,0,2.041459083557129
fsam,2.0,0.01,0.01,1,830,1.38482666015625,nan,nan,nan,nan,1,2.0728774070739746
fsam,2.0,0.01,0.01,2,10,0.10851540416479111,0.10542811499908566,11.906946182250977,0.01027610618621111,-1.780688762664795e-06,0,0.03823566436767578
fsam,2.0,0.01,0.01,2,20,0.14613620936870575,0.1430489202030003,15.7328519821167,0.010721703991293907,-1.5944242477416992e-06,0,0.07586932182312012
fsam,2.0,0.01,0.01,2,30,0.17996150255203247,0.17687421338632703,19.108505249023438,0.01107223704457283,-1.7434358596801758e-06,0,0.105621337890625
fsam,2.0,0.01,0.01,2,40,0.20469141006469727,0.20160412089899182,21.31890106201172,0.011332993395626545,5.066394805908203e-07,0,0.13300466537475586
fsam,2.0,0.01,0.01,2,50,0.23712342977523804,0.2340361406095326,24.64777374267578,0.01162539143115282,1.4454126358032227e-06,0,0.16090154647827148
fsam,2.0,0.01,0.01,2,60,0.25891318917274475,0.2558259000070393,26.472980499267578,0.011826418340206146,8.940696716308594e-07,0,0.19058442115783691
fsam,2.0,0.01,0.01,2,70,0.2814403474330902,0.27835305826738477,28.410179138183594,0.012036589905619621,-1.4901161193847656e-07,0,0.25420427322387695
fsam,2.0,0.01,0.01,2,80,0.3015824258327484,0.29849513666704297,30.02796745300293,0.01222166046500206,2.9802322387695312e-08,0,0.27886128425598145
fsam,2.0,0.01,0.01,2,90,0.32506063580513,0.32197334663942456,31.96339988708496,0.012449483387172222,8.940696716308594e-08,0,0.30336713790893555
fsam,2.0,0.01,0.01,2,100,0.34372013807296753,0.3406328489072621,33.479942321777344,0.012601569294929504,-1.3709068298339844e-06,0,0.3279252052307129
fsam,2.0,0.01,0.01,2,110,0.36365729570388794,0.3605700065381825,35.102134704589844,0.0127640375867486,5.960464477539063e-08,0,0.35388636589050293
fsam,2.0,0.01,0.01,2,120,0.3824101984500885,0.37932290928438306,36.583072662353516,0.012918917462229729,-1.3709068298339844e-06,0,0.3793935775756836
fsam,2.0,0.01,0.01,2,130,0.3962983191013336,0.3932110299356282,37.68095397949219,0.013026313856244087,-2.115964889526367e-06,0,0.4048147201538086
fsam,2.0,0.01,0.01,2,140,0.41194847226142883,0.4088611830957234,38.90748596191406,0.0131502291187644,-1.1920928955078125e-06,0,0.42984485626220703
fsam,2.0,0.01,0.01,2,150,0.4316192865371704,0.42853199737146497,40.48260498046875,0.013302353210747242,0.0,0,0.4552648067474365
fsam,2.0,0.01,0.01,2,160,0.4500300884246826,0.4469427992589772,41.90850067138672,0.01344209909439087,-4.172325134277344e-07,0,0.4813351631164551
fsam,2.0,0.01,0.01,2,170,0.4684598445892334,0.46537255542352796,43.31077194213867,0.013603301718831062,-2.384185791015625e-07,0,0.6441245079040527
fsam,2.0,0.01,0.01,2,180,0.4899574816226959,0.4868701924569905,45.011558532714844,0.013753371313214302,-5.662441253662109e-07,0,0.6701798439025879
fsam,2.0,0.01,0.01,2,190,0.5187141299247742,0.5156268407590687,47.33198165893555,0.01397623773664236,-2.980232238769531e-07,0,0.7847073078155518
fsam,2.0,0.01,0.01,2,200,0.5343283414840698,0.5312410523183644,48.47338104248047,0.014074538834393024,-1.7881393432617188e-07,0,0.8453371524810791
